Serial no;Year;City;Sport;Discipline;Athlete;Country;Gender;Event;Medal
3036;1920;Antwerp;Athletics;Athletics;ALI KAHN, Emile;FRA;Men;4X100M Relay;Silver
3037;1920;Antwerp;Athletics;Athletics;LORAIN, René;FRA;Men;4X100M Relay;Silver
3038;1920;Antwerp;Athletics;Athletics;MOURLON, René;FRA;Men;4X100M Relay;Silver
3039;1920;Antwerp;Athletics;Athletics;TIRARD, René;FRA;Men;4X100M Relay;Silver
3040;1920;Antwerp;Athletics;Athletics;ANDRE, Georges;FRA;Men;4X400M Relay;Bronze
3041;1920;Antwerp;Athletics;Athletics;DELVART, Maurice;FRA;Men;4X400M Relay;Bronze
3042;1920;Antwerp;Athletics;Athletics;DEVAUX, Jean André;FRA;Men;4X400M Relay;Bronze
3043;1920;Antwerp;Athletics;Athletics;FERY, Gaston;FRA;Men;4X400M Relay;Bronze
3044;1920;Antwerp;Athletics;Athletics;AINSWORTH-DAVIS, John Creyghton;GBR;Men;4X400M Relay;Gold
3045;1920;Antwerp;Athletics;Athletics;BUTLER, Guy Montagu;GBR;Men;4X400M Relay;Gold
3046;1920;Antwerp;Athletics;Athletics;GRIFFITHS, Cecil Richmond;GBR;Men;4X400M Relay;Gold
3047;1920;Antwerp;Athletics;Athletics;LINDSAY, Robert Alexander;GBR;Men;4X400M Relay;Gold
3048;1920;Antwerp;Athletics;Athletics;DAVEL, Harry;RSA;Men;4X400M Relay;Silver
3049;1920;Antwerp;Athletics;Athletics;OLDFIELD, Clarence Winston;RSA;Men;4X400M Relay;Silver
3050;1920;Antwerp;Athletics;Athletics;OOSTERLAAK, Jack;RSA;Men;4X400M Relay;Silver
3051;1920;Antwerp;Athletics;Athletics;RUDD, Bevil Gordon D'Urban;RSA;Men;4X400M Relay;Silver
3052;1920;Antwerp;Athletics;Athletics;BACKMAN, Erik;SWE;Men;5000M;Bronze
3053;1920;Antwerp;Athletics;Athletics;GUILLEMOT, Joseph;FRA;Men;5000M;Gold
3054;1920;Antwerp;Athletics;Athletics;NURMI, Paavo;FIN;Men;5000M;Silver
3055;1920;Antwerp;Athletics;Athletics;LIND, Carl Johan;SWE;Men;56LB Weight Throw (25.4KG);Bronze
3056;1920;Antwerp;Athletics;Athletics;MCDONALD, Patrick;USA;Men;56LB Weight Throw (25.4KG);Gold
3057;1920;Antwerp;Athletics;Athletics;RYAN, Patrick;USA;Men;56LB Weight Throw (25.4KG);Silver
3058;1920;Antwerp;Athletics;Athletics;RUDD, Bevil Gordon D'Urban;RSA;Men;800M;Bronze
3059;1920;Antwerp;Athletics;Athletics;HILL, Albert;GBR;Men;800M;Gold
3060;1920;Antwerp;Athletics;Athletics;EBY, Earl;USA;Men;800M;Silver
3061;1920;Antwerp;Athletics;Athletics;LIIMATAINEN, Heikki;FIN;Men;Cross Country Individual;Bronze
3062;1920;Antwerp;Athletics;Athletics;NURMI, Paavo;FIN;Men;Cross Country Individual;Gold
3063;1920;Antwerp;Athletics;Athletics;BACKMAN, Erik;SWE;Men;Cross Country Individual;Silver
3064;1920;Antwerp;Athletics;Athletics;BACKMAN, Erik;SWE;Men;Cross Country Team;Bronze
3065;1920;Antwerp;Athletics;Athletics;EKMAN, Hilding;SWE;Men;Cross Country Team;Bronze
3066;1920;Antwerp;Athletics;Athletics;MATTSSON, Gustaf;SWE;Men;Cross Country Team;Bronze
3067;1920;Antwerp;Athletics;Athletics;KOSKENNIEMI, Frederik Teudor;FIN;Men;Cross Country Team;Gold
3068;1920;Antwerp;Athletics;Athletics;LIIMATAINEN, Heikki;FIN;Men;Cross Country Team;Gold
3069;1920;Antwerp;Athletics;Athletics;NURMI, Paavo;FIN;Men;Cross Country Team;Gold
3070;1920;Antwerp;Athletics;Athletics;HEGARTY, Frank;GBR;Men;Cross Country Team;Silver
3071;1920;Antwerp;Athletics;Athletics;NICHOLS, Alfred Hubert;GBR;Men;Cross Country Team;Silver
3072;1920;Antwerp;Athletics;Athletics;WILSON, James;GBR;Men;Cross Country Team;Silver
3073;1920;Antwerp;Athletics;Athletics;OHLSON, Bertil;SWE;Men;Decathlon;Bronze
3074;1920;Antwerp;Athletics;Athletics;LÖVLAND, Helge Andreas;NOR;Men;Decathlon;Gold
3075;1920;Antwerp;Athletics;Athletics;HAMILTON, Brutus Kerr;USA;Men;Decathlon;Silver
3076;1920;Antwerp;Athletics;Athletics;POPE, Augustus;USA;Men;Discus Throw;Bronze
3077;1920;Antwerp;Athletics;Athletics;NIKLANDER, Elmer Konstantin;FIN;Men;Discus Throw;Gold
3078;1920;Antwerp;Athletics;Athletics;TAIPALE, Armas Rudolf;FIN;Men;Discus Throw;Silver
3079;1920;Antwerp;Athletics;Athletics;BENNET, Basil;USA;Men;Hammer Throw;Bronze
3080;1920;Antwerp;Athletics;Athletics;RYAN, Patrick;USA;Men;Hammer Throw;Gold
3081;1920;Antwerp;Athletics;Athletics;LIND, Carl Johan;SWE;Men;Hammer Throw;Silver
3082;1920;Antwerp;Athletics;Athletics;EKELUND, Bo;SWE;Men;High Jump;Bronze
3083;1920;Antwerp;Athletics;Athletics;LANDON, Richmond;USA;Men;High Jump;Gold
3084;1920;Antwerp;Athletics;Athletics;MULLER, Harold;USA;Men;High Jump;Silver
3085;1920;Antwerp;Athletics;Athletics;JAALE-JOHANSSON, Paavo;FIN;Men;Javelin Throw;Bronze
3086;1920;Antwerp;Athletics;Athletics;MYYRÄ, Jonni;FIN;Men;Javelin Throw;Gold
3087;1920;Antwerp;Athletics;Athletics;PELTONEN, Urho Pellervo;FIN;Men;Javelin Throw;Silver
3088;1920;Antwerp;Athletics;Athletics;ABRAHAMSSON, Erik;SWE;Men;Long Jump;Bronze
3089;1920;Antwerp;Athletics;Athletics;PETERSSON, R. William E.;SWE;Men;Long Jump;Gold
3090;1920;Antwerp;Athletics;Athletics;JOHNSON, Carl;USA;Men;Long Jump;Silver
3091;1920;Antwerp;Athletics;Athletics;ARRI, Valerio;ITA;Men;Marathon;Bronze
3092;1920;Antwerp;Athletics;Athletics;KOLEHMAINEN, Hannes;FIN;Men;Marathon;Gold
3093;1920;Antwerp;Athletics;Athletics;LOSSMANN, Jüri;EST;Men;Marathon;Silver
3094;1920;Antwerp;Athletics;Athletics;LAHTINEN, Hugo Jalmari;FIN;Men;Pentathlon;Bronze
3095;1920;Antwerp;Athletics;Athletics;LEHTONEN, Eero Reino;FIN;Men;Pentathlon;Gold
3096;1920;Antwerp;Athletics;Athletics;BRADLEY, Everett Lewis;USA;Men;Pentathlon;Silver
3097;1920;Antwerp;Athletics;Athletics;MYERS, Edwin;USA;Men;Pole Vault;Bronze
3098;1920;Antwerp;Athletics;Athletics;FOSS, Frank;USA;Men;Pole Vault;Gold
3099;1920;Antwerp;Athletics;Athletics;PETERSEN, Henry;DEN;Men;Pole Vault;Silver
3100;1920;Antwerp;Athletics;Athletics;LIVERSEDGE, Harry;USA;Men;Shot Put;Bronze
3101;1920;Antwerp;Athletics;Athletics;PÖRHÖLÄ, Frans Wilhelmi;FIN;Men;Shot Put;Gold
3102;1920;Antwerp;Athletics;Athletics;NIKLANDER, Elmer Konstantin;FIN;Men;Shot Put;Silver
3103;1920;Antwerp;Athletics;Athletics;ALMLÖF, Erik;SWE;Men;Triple Jump;Bronze
3104;1920;Antwerp;Athletics;Athletics;TUULOS, Vilho Immanuel;FIN;Men;Triple Jump;Gold
3105;1920;Antwerp;Athletics;Athletics;JANSSON, Folke;SWE;Men;Triple Jump;Silver
3106;1920;Antwerp;Boxing;Boxing;CUTHBERTSON, William;GBR;Men;- 50.8KG (Flyweight);Bronze
3107;1920;Antwerp;Boxing;Boxing;DI GENARO, Frank;USA;Men;- 50.8KG (Flyweight);Gold
3108;1920;Antwerp;Boxing;Boxing;PETERSEN, Anders;DEN;Men;- 50.8KG (Flyweight);Silver
3109;1920;Antwerp;Boxing;Boxing;ELUERE, Albert Xavier;FRA;Men;+ 79.38KG (Heavyweight);Bronze
3110;1920;Antwerp;Boxing;Boxing;RAWSON, Ronald;GBR;Men;+ 79.38KG (Heavyweight);Gold
3111;1920;Antwerp;Boxing;Boxing;PETEERSEN, Sören;DEN;Men;+ 79.38KG (Heavyweight);Silver
3112;1920;Antwerp;Boxing;Boxing;MCKENZIE, James;GBR;Men;50.8 - 53.52KG (Bantamweight);Bronze
3113;1920;Antwerp;Boxing;Boxing;WALKER, Clarence Leonard;RSA;Men;50.8 - 53.52KG (Bantamweight);Gold
3114;1920;Antwerp;Boxing;Boxing;GRAHAM, Clifford John;CAN;Men;50.8 - 53.52KG (Bantamweight);Silver
3115;1920;Antwerp;Boxing;Boxing;GARZENA, Edoardo;ITA;Men;53.52 - 57.15KG (Featherweight);Bronze
3116;1920;Antwerp;Boxing;Boxing;FRITSCH, Paul;FRA;Men;53.52 - 57.15KG (Featherweight);Gold
3117;1920;Antwerp;Boxing;Boxing;GACHET, Jean;FRA;Men;53.52 - 57.15KG (Featherweight);Silver
3118;1920;Antwerp;Boxing;Boxing;NEWTON, Clarence;CAN;Men;57.15 - 61.24KG (Lightweight);Bronze
3119;1920;Antwerp;Boxing;Boxing;MOSBERG, Samuel;USA;Men;57.15 - 61.24KG (Lightweight);Gold
3120;1920;Antwerp;Boxing;Boxing;JOHANSEN, Gotfred;DEN;Men;57.15 - 61.24KG (Lightweight);Silver
3121;1920;Antwerp;Boxing;Boxing;COLBERG, Frederick William;USA;Men;61.24 - 66.68KG (Welterweight);Bronze
3122;1920;Antwerp;Boxing;Boxing;SCHNEIDER, Julius Gustav Albert;CAN;Men;61.24 - 66.68KG (Welterweight);Gold
3123;1920;Antwerp;Boxing;Boxing;IRELAND, Alexander;GBR;Men;61.24 - 66.68KG (Welterweight);Silver
3124;1920;Antwerp;Boxing;Boxing;HERSCOVITCH, Montgomery Hart;CAN;Men;66.68 - 72.57KG (Middleweight);Bronze
3125;1920;Antwerp;Boxing;Boxing;MALLIN, Harry William;GBR;Men;66.68 - 72.57KG (Middleweight);Gold
3126;1920;Antwerp;Boxing;Boxing;PRUD'HOMME, George Arthur;CAN;Men;66.68 - 72.57KG (Middleweight);Silver
3127;1920;Antwerp;Boxing;Boxing;FRANKS, Harold;GBR;Men;72.57 - 79.38KG (Light-Heavyweight);Bronze
3128;1920;Antwerp;Boxing;Boxing;EAGAN, Edward;USA;Men;72.57 - 79.38KG (Light-Heavyweight);Gold
3129;1920;Antwerp;Boxing;Boxing;SÖRSDAL, Sverre;NOR;Men;72.57 - 79.38KG (Light-Heavyweight);Silver
3130;1920;Antwerp;Cycling;Cycling Road;CANTELOUBE, Fernand;FRA;Men;Individual Time Trial;Bronze
3131;1920;Antwerp;Cycling;Cycling Road;STENQVIST, Harry;SWE;Men;Individual Time Trial;Gold
3132;1920;Antwerp;Cycling;Cycling Road;KALTENBRUN, Henry Justaves;RSA;Men;Individual Time Trial;Silver
3133;1920;Antwerp;Cycling;Cycling Road;DE BUINNE, Albert;BEL;Men;Team Time Trial;Bronze
3134;1920;Antwerp;Cycling;Cycling Road;JANSSENS, Jean;BEL;Men;Team Time Trial;Bronze
3135;1920;Antwerp;Cycling;Cycling Road;VERCRUYSSE, André;BEL;Men;Team Time Trial;Bronze
3136;1920;Antwerp;Cycling;Cycling Road;WYCKMANS, Albert;BEL;Men;Team Time Trial;Bronze
3137;1920;Antwerp;Cycling;Cycling Road;CANTELOUBE, Fernand;FRA;Men;Team Time Trial;Gold
3138;1920;Antwerp;Cycling;Cycling Road;DETREILLE, Georges;FRA;Men;Team Time Trial;Gold
3139;1920;Antwerp;Cycling;Cycling Road;GOBILLOT, Marcel;FRA;Men;Team Time Trial;Gold
3140;1920;Antwerp;Cycling;Cycling Road;SOUCHARD, Achille;FRA;Men;Team Time Trial;Gold
3141;1920;Antwerp;Cycling;Cycling Road;LUNDBERG, Sigfrid;SWE;Men;Team Time Trial;Silver
3142;1920;Antwerp;Cycling;Cycling Road;MALM, Ragnar;SWE;Men;Team Time Trial;Silver
3143;1920;Antwerp;Cycling;Cycling Road;PERSSON, Axel Wilhelm;SWE;Men;Team Time Trial;Silver
3144;1920;Antwerp;Cycling;Cycling Road;STENQVIST, Harry;SWE;Men;Team Time Trial;Silver
3145;1920;Antwerp;Cycling;Cycling Track;DE VRENG, Frans;NED;Men;2000M Tandem;Bronze
3146;1920;Antwerp;Cycling;Cycling Track;IKELAAR, Petrus Gerardus;NED;Men;2000M Tandem;Bronze
3147;1920;Antwerp;Cycling;Cycling Track;LANCE, Thomas Glasson;GBR;Men;2000M Tandem;Gold
3148;1920;Antwerp;Cycling;Cycling Track;RYAN, Harry Edgar;GBR;Men;2000M Tandem;Gold
3149;1920;Antwerp;Cycling;Cycling Track;SMITH, William R.;RSA;Men;2000M Tandem;Silver
3150;1920;Antwerp;Cycling;Cycling Track;WALKER, James R.;RSA;Men;2000M Tandem;Silver
3151;1920;Antwerp;Cycling;Cycling Track;IKELAAR, Petrus Gerardus;NED;Men;50KM;Bronze
3152;1920;Antwerp;Cycling;Cycling Track;GEORGE, Henry;BEL;Men;50KM;Gold
3153;1920;Antwerp;Cycling;Cycling Track;ALDEN, Cyril Albert;GBR;Men;50KM;Silver
3154;1920;Antwerp;Cycling;Cycling Track;RYAN, Harry Edgar;GBR;Men;Sprint Indivual;Bronze
3155;1920;Antwerp;Cycling;Cycling Track;PEETERS, Mauritius;NED;Men;Sprint Indivual;Gold
3156;1920;Antwerp;Cycling;Cycling Track;JOHNSON, Horace Thomas;GBR;Men;Sprint Indivual;Silver
3157;1920;Antwerp;Cycling;Cycling Track;GOOSEN, Harry W.;RSA;Men;Team Pursuit (4000M);Bronze
3158;1920;Antwerp;Cycling;Cycling Track;KALTENBRUN, Henry Justaves;RSA;Men;Team Pursuit (4000M);Bronze
3159;1920;Antwerp;Cycling;Cycling Track;SMITH, William R.;RSA;Men;Team Pursuit (4000M);Bronze
3160;1920;Antwerp;Cycling;Cycling Track;WALKER, James R.;RSA;Men;Team Pursuit (4000M);Bronze
3161;1920;Antwerp;Cycling;Cycling Track;CARLI, Arnaldo;ITA;Men;Team Pursuit (4000M);Gold
3162;1920;Antwerp;Cycling;Cycling Track;FERRARIO, Ruggero;ITA;Men;Team Pursuit (4000M);Gold
3163;1920;Antwerp;Cycling;Cycling Track;GIORGETTI, Franco;ITA;Men;Team Pursuit (4000M);Gold
3164;1920;Antwerp;Cycling;Cycling Track;MAGNANI, Primo;ITA;Men;Team Pursuit (4000M);Gold
3165;1920;Antwerp;Cycling;Cycling Track;ALDEN, Cyril Albert;GBR;Men;Team Pursuit (4000M);Silver
3166;1920;Antwerp;Cycling;Cycling Track;JOHNSON, Horace Thomas;GBR;Men;Team Pursuit (4000M);Silver
3167;1920;Antwerp;Cycling;Cycling Track;STEWART, William George;GBR;Men;Team Pursuit (4000M);Silver
3168;1920;Antwerp;Cycling;Cycling Track;WHITE, Albert;GBR;Men;Team Pursuit (4000M);Silver
3169;1920;Antwerp;Equestrian;Dressage;LUNDBLAD, Janne;SWE;Men;Individual;Gold
3170;1920;Antwerp;Equestrian;Eventing;BONVALET, Jules;BEL;Men;Team;Bronze
3171;1920;Antwerp;Equestrian;Eventing;LINTS, Oswald G. H.;BEL;Men;Team;Bronze
3172;1920;Antwerp;Equestrian;Eventing;MISONNE, Jacques;BEL;Men;Team;Bronze
3173;1920;Antwerp;Equestrian;Eventing;MOEREMANS D'EMAUS, Roger;BEL;Men;Team;Bronze
3174;1920;Antwerp;Equestrian;Eventing;DYRSCH, Gustaf;SWE;Men;Team;Gold
3175;1920;Antwerp;Equestrian;Eventing;LUNDSTRÖM, Age;SWE;Men;Team;Gold
3176;1920;Antwerp;Equestrian;Eventing;MÖRNER, Helmer;SWE;Men;Team;Gold
3177;1920;Antwerp;Equestrian;Eventing;VON BRAUN, Georg;SWE;Men;Team;Gold
3178;1920;Antwerp;Equestrian;Eventing;ASINARI, Carlo;ITA;Men;Team;Silver
3179;1920;Antwerp;Equestrian;Eventing;CACCIANDRA, Giulio;ITA;Men;Team;Silver
3180;1920;Antwerp;Equestrian;Eventing;CAFFARATTI, Ettore;ITA;Men;Team;Silver
3181;1920;Antwerp;Equestrian;Eventing;SPIGHI, Garibaldi;ITA;Men;Team;Silver
3182;1920;Antwerp;Equestrian;Jumping;LEWENHAUPT, Carl Gustaf;SWE;Men;Individual;Bronze
3183;1920;Antwerp;Equestrian;Jumping;LEQUIO DI ASSABA, Tommaso;ITA;Men;Individual;Gold
3184;1920;Antwerp;Equestrian;Jumping;VALERIO, Alessandro;ITA;Men;Individual;Silver
3185;1920;Antwerp;Equestrian;Jumping;ALVISI, Alessandro;ITA;Men;Team;Bronze
3186;1920;Antwerp;Equestrian;Jumping;CACCIANDRA, Giulio;ITA;Men;Team;Bronze
3187;1920;Antwerp;Equestrian;Jumping;CAFFARATTI, Ettore;ITA;Men;Team;Bronze
3188;1920;Antwerp;Equestrian;Jumping;SPIGHI, Garibaldi;ITA;Men;Team;Bronze
3189;1920;Antwerp;Equestrian;Jumping;DE KÖNIG, Claës;SWE;Men;Team;Gold
3190;1920;Antwerp;Equestrian;Jumping;MARTIN, Frank;SWE;Men;Team;Gold
3191;1920;Antwerp;Equestrian;Jumping;NORLING, Lars Daniel;SWE;Men;Team;Gold
3192;1920;Antwerp;Equestrian;Jumping;VON ROSEN, Hans;SWE;Men;Team;Gold
3193;1920;Antwerp;Equestrian;Jumping;COUMANS, André;BEL;Men;Team;Silver
3194;1920;Antwerp;Equestrian;Jumping;DE BRIE, Thierry;BEL;Men;Team;Silver
3195;1920;Antwerp;Equestrian;Jumping;DE GAIFFIER D'HESTROY, Hermann;BEL;Men;Team;Silver
3196;1920;Antwerp;Equestrian;Jumping;D'OULTROMENT, Herman;BEL;Men;Team;Silver
3197;1920;Antwerp;Equestrian;Vaulting;FINET, T.;BEL;Men;Figure Riding Individual;Bronze
3198;1920;Antwerp;Equestrian;Vaulting;BOUCKAERT, T.;BEL;Men;Figure Riding Individual;Gold
3199;1920;Antwerp;Equestrian;Vaulting;FIELD;FRA;Men;Figure Riding Individual;Silver
3200;1920;Antwerp;Equestrian;Vaulting;GREEN, Carl;SWE;Men;Figure Riding Team;Bronze
3201;1920;Antwerp;Equestrian;Vaulting;MÄRTENSSON, Anders;SWE;Men;Figure Riding Team;Bronze
3202;1920;Antwerp;Equestrian;Vaulting;NILSSON, Oskar;SWE;Men;Figure Riding Team;Bronze
3203;1920;Antwerp;Equestrian;Vaulting;BOUCKAERT, T.;BEL;Men;Figure Riding Team;Gold
3204;1920;Antwerp;Equestrian;Vaulting;FINET, T.;BEL;Men;Figure Riding Team;Gold
3205;1920;Antwerp;Equestrian;Vaulting;VAN CAUWENBERG;BEL;Men;Figure Riding Team;Gold
3206;1920;Antwerp;Equestrian;Vaulting;VAN RANST;BEL;Men;Figure Riding Team;Gold
3207;1920;Antwerp;Equestrian;Vaulting;VAN SCHAUWBROECK;BEL;Men;Figure Riding Team;Gold
3208;1920;Antwerp;Equestrian;Vaulting;CAUCHY;FRA;Men;Figure Riding Team;Silver
3209;1920;Antwerp;Equestrian;Vaulting;FIELD;FRA;Men;Figure Riding Team;Silver
3210;1920;Antwerp;Equestrian;Vaulting;SALINS;FRA;Men;Figure Riding Team;Silver
3211;1920;Antwerp;Fencing;Fencing;BUCHARD, Gustave;FRA;Men;Épée Individual;Bronze
3212;1920;Antwerp;Fencing;Fencing;MASSARD, Armand;FRA;Men;Épée Individual;Gold
3213;1920;Antwerp;Fencing;Fencing;LIPPMANN, Alexandre;FRA;Men;Épée Individual;Silver
3214;1920;Antwerp;Fencing;Fencing;AMSON, Gaston;FRA;Men;Épée Team;Bronze
3215;1920;Antwerp;Fencing;Fencing;BUCHARD, Gustave;FRA;Men;Épée Team;Bronze
3216;1920;Antwerp;Fencing;Fencing;CASANOVA, Georges;FRA;Men;Épée Team;Bronze
3217;1920;Antwerp;Fencing;Fencing;LIPPMANN, Alexandre;FRA;Men;Épée Team;Bronze
3218;1920;Antwerp;Fencing;Fencing;MASSARD, Armand;FRA;Men;Épée Team;Bronze
3219;1920;Antwerp;Fencing;Fencing;MOREAU, Emile;FRA;Men;Épée Team;Bronze
3220;1920;Antwerp;Fencing;Fencing;TROMBERT, Georges;FRA;Men;Épée Team;Bronze
3221;1920;Antwerp;Fencing;Fencing;ABELARDO, Olivier;ITA;Men;Épée Team;Gold
3222;1920;Antwerp;Fencing;Fencing;ALLOCHIO, Antonio;ITA;Men;Épée Team;Gold
3223;1920;Antwerp;Fencing;Fencing;BOZZA, Tullio;ITA;Men;Épée Team;Gold
3224;1920;Antwerp;Fencing;Fencing;CANOVA, Giovanni;ITA;Men;Épée Team;Gold
3225;1920;Antwerp;Fencing;Fencing;CONSTANTINO, Tommaso;ITA;Men;Épée Team;Gold
3226;1920;Antwerp;Fencing;Fencing;MARRAZZI, Andrea;ITA;Men;Épée Team;Gold
3227;1920;Antwerp;Fencing;Fencing;NADI, Aldo;ITA;Men;Épée Team;Gold
3228;1920;Antwerp;Fencing;Fencing;NADI, Nedo;ITA;Men;Épée Team;Gold
3229;1920;Antwerp;Fencing;Fencing;THAON DI REVEL, Paolo;ITA;Men;Épée Team;Gold
3230;1920;Antwerp;Fencing;Fencing;URBANI, Dino;ITA;Men;Épée Team;Gold
3231;1920;Antwerp;Fencing;Fencing;ANSPACH, Paul;BEL;Men;Épée Team;Silver
3232;1920;Antwerp;Fencing;Fencing;BOIN, Victor;BEL;Men;Épée Team;Silver
3233;1920;Antwerp;Fencing;Fencing;DE CRAECKER, Joseph;BEL;Men;Épée Team;Silver
3234;1920;Antwerp;Fencing;Fencing;DE MONTIGNY, Fernand;BEL;Men;Épée Team;Silver
3235;1920;Antwerp;Fencing;Fencing;DE WEE, Maurice;BEL;Men;Épée Team;Silver
3236;1920;Antwerp;Fencing;Fencing;GEVERS, Ernest;BEL;Men;Épée Team;Silver
3237;1920;Antwerp;Fencing;Fencing;GOBLET D'AVIELLA, Félix;BEL;Men;Épée Team;Silver
3238;1920;Antwerp;Fencing;Fencing;LE HARDY DE BEAULIEU, Philippe;BEL;Men;Épée Team;Silver
3239;1920;Antwerp;Fencing;Fencing;TOM, Léon;BEL;Men;Épée Team;Silver
3240;1920;Antwerp;Fencing;Fencing;DUCRET, Roger François;FRA;Men;Foil Individual;Bronze
3241;1920;Antwerp;Fencing;Fencing;NADI, Nedo;ITA;Men;Foil Individual;Gold
3242;1920;Antwerp;Fencing;Fencing;CATTIAU, Philippe;FRA;Men;Foil Individual;Silver
3243;1920;Antwerp;Fencing;Fencing;BRECKINRIDGE, Henry Cabell;USA;Men;Foil Team;Bronze
3244;1920;Antwerp;Fencing;Fencing;HONEYCUTT, Francis Webster;USA;Men;Foil Team;Bronze
3245;1920;Antwerp;Fencing;Fencing;LYON, Arthur St Clair;USA;Men;Foil Team;Bronze
3246;1920;Antwerp;Fencing;Fencing;RAYNER, Harold;USA;Men;Foil Team;Bronze
3247;1920;Antwerp;Fencing;Fencing;SEARS, Robert;USA;Men;Foil Team;Bronze
3248;1920;Antwerp;Fencing;Fencing;ABELARDO, Olivier;ITA;Men;Foil Team;Gold
3249;1920;Antwerp;Fencing;Fencing;BALDI, Baldo;ITA;Men;Foil Team;Gold
3250;1920;Antwerp;Fencing;Fencing;CONSTANTINO, Tommaso;ITA;Men;Foil Team;Gold
3251;1920;Antwerp;Fencing;Fencing;NADI, Aldo;ITA;Men;Foil Team;Gold
3252;1920;Antwerp;Fencing;Fencing;NADI, Nedo;ITA;Men;Foil Team;Gold
3253;1920;Antwerp;Fencing;Fencing;PULITI, Oreste;ITA;Men;Foil Team;Gold
3254;1920;Antwerp;Fencing;Fencing;SPECIALE, Pietro;ITA;Men;Foil Team;Gold
3255;1920;Antwerp;Fencing;Fencing;TERLIZZI, Rodolfo;ITA;Men;Foil Team;Gold
3256;1920;Antwerp;Fencing;Fencing;AMSON, Gaston;FRA;Men;Foil Team;Silver
3257;1920;Antwerp;Fencing;Fencing;BONY DE CASTELLANE, Lionel;FRA;Men;Foil Team;Silver
3258;1920;Antwerp;Fencing;Fencing;CATTIAU, Philippe;FRA;Men;Foil Team;Silver
3259;1920;Antwerp;Fencing;Fencing;DUCRET, Roger François;FRA;Men;Foil Team;Silver
3260;1920;Antwerp;Fencing;Fencing;GAUDIN, Lucien;FRA;Men;Foil Team;Silver
3261;1920;Antwerp;Fencing;Fencing;LABATTUT, André;FRA;Men;Foil Team;Silver
3262;1920;Antwerp;Fencing;Fencing;PERROT, Marcel;FRA;Men;Foil Team;Silver
3263;1920;Antwerp;Fencing;Fencing;TROMBERT, Georges;FRA;Men;Foil Team;Silver
3264;1920;Antwerp;Fencing;Fencing;DE JONG, Adrianus Egbertus Willem;NED;Men;Sabre Individual;Bronze
3265;1920;Antwerp;Fencing;Fencing;NADI, Nedo;ITA;Men;Sabre Individual;Gold
3266;1920;Antwerp;Fencing;Fencing;NADI, Aldo;ITA;Men;Sabre Individual;Silver
3267;1920;Antwerp;Fencing;Fencing;DE JONG, Adrianus Egbertus Willem;NED;Men;Sabre Team;Bronze
3268;1920;Antwerp;Fencing;Fencing;DELAUNOY, Louis Albert Armand Etienne;NED;Men;Sabre Team;Bronze
3269;1920;Antwerp;Fencing;Fencing;DOORMAN, Jetze;NED;Men;Sabre Team;Bronze
3270;1920;Antwerp;Fencing;Fencing;VAN BLIJENBURGH, Willem Peter Hubert;NED;Men;Sabre Team;Bronze
3271;1920;Antwerp;Fencing;Fencing;VAN DER WIEL, Jan;NED;Men;Sabre Team;Bronze
3272;1920;Antwerp;Fencing;Fencing;ZELDENRUST, Salomon;NED;Men;Sabre Team;Bronze
3273;1920;Antwerp;Fencing;Fencing;BALDI, Baldo;ITA;Men;Sabre Team;Gold
3274;1920;Antwerp;Fencing;Fencing;CESERANO, Frederico Secondo;ITA;Men;Sabre Team;Gold
3275;1920;Antwerp;Fencing;Fencing;GARGANO, Francesco;ITA;Men;Sabre Team;Gold
3276;1920;Antwerp;Fencing;Fencing;NADI, Aldo;ITA;Men;Sabre Team;Gold
3277;1920;Antwerp;Fencing;Fencing;NADI, Nedo;ITA;Men;Sabre Team;Gold
3278;1920;Antwerp;Fencing;Fencing;PULITI, Oreste;ITA;Men;Sabre Team;Gold
3279;1920;Antwerp;Fencing;Fencing;SANTELLI, Italo;ITA;Men;Sabre Team;Gold
3280;1920;Antwerp;Fencing;Fencing;URBANI, Dino;ITA;Men;Sabre Team;Gold
3281;1920;Antwerp;Fencing;Fencing;DE SAINT GERMAIN, Henri Marie Raoul;FRA;Men;Sabre Team;Silver
3282;1920;Antwerp;Fencing;Fencing;LACROIX, Jean André;FRA;Men;Sabre Team;Silver
3283;1920;Antwerp;Fencing;Fencing;MARGRAFF, Jean;FRA;Men;Sabre Team;Silver
3284;1920;Antwerp;Fencing;Fencing;MONDIELLI, Jean;FRA;Men;Sabre Team;Silver
3285;1920;Antwerp;Fencing;Fencing;PERRODON, Marc Marie Jean;FRA;Men;Sabre Team;Silver
3286;1920;Antwerp;Fencing;Fencing;TROMBERT, Georges;FRA;Men;Sabre Team;Silver
3287;1920;Antwerp;Football;Football;BIESHAAR, Adrianus Gerardus;NED;Men;Football;Bronze
3288;1920;Antwerp;Football;Football;BOSSCHART, Léonard François Gérard;NED;Men;Football;Bronze
3289;1920;Antwerp;Football;Football;BULDER, Evert Jan;NED;Men;Football;Bronze
3290;1920;Antwerp;Football;Football;BULDER, Jacob Eise;NED;Men;Football;Bronze
3291;1920;Antwerp;Football;Football;DE NATRIS, Johannes Daniel;NED;Men;Football;Bronze
3292;1920;Antwerp;Football;Football;DENIS, Henri Léonard Barthélémi;NED;Men;Football;Bronze
3293;1920;Antwerp;Football;Football;GROOSJOHAN, Bernardus;NED;Men;Football;Bronze
